@relation horse-colic

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute f21 numeric
@attribute f22 numeric
@attribute f23 numeric
@attribute f24 numeric
@attribute f25 numeric
@attribute clase {0,1}

@data
1.22289,3.38551,0.585735,0.52935,0.274665,-1.45313,-1.24405,-1.32638,-0.275199,-1.46553,-1.81465,-1.41192,-1.16123,-1.02706,-0.420183,-1.09882,-1.04315,-0.817462,-0.620428,-0.797617,-0.559929,-0.737357,-0.677446,-0.138902,0.700639,1
-0.79286,-0.294392,-1.99484,-1.9631,-1.23356,-1.45313,-1.24405,-1.32638,-1.92639,-1.46553,-1.81465,-1.41192,-1.16123,-1.02706,-0.420183,-1.09882,-1.04315,-2.47368,-0.805446,-0.797617,-0.559929,-0.737357,-0.284077,-0.138902,0.700639,0
-0.79286,-0.294392,0.487739,-0.479501,0.576311,-1.45313,-0.443161,-0.775254,-0.275199,0.35878,-0.357099,0.12,-1.16123,-1.02706,-0.420183,0.712421,-1.04315,-0.166805,-0.561222,0.072511,2.33061,-0.737357,0.878249,-0.138902,-1.42251,0
1.22289,-0.294392,0.526938,-0.627861,-0.429175,0.068472,-0.443161,-0.224126,-0.275199,-0.857425,-1.08587,-1.41192,-1.16123,-1.02706,-0.420183,-0.495072,-0.577456,0.069798,1.34077,-0.797617,-0.559929,-0.737357,-0.677446,-0.138902,0.700639,1
-0.79286,-0.294392,0.546537,0.410661,0.978505,0.829273,1.15862,0.327003,-0.275199,-0.249322,0.371675,0.885959,0.864172,0.980219,3.11642,0.712421,-0.577456,0.720455,-0.564922,1.81277,-0.559929,0.611467,0.639524,-0.138902,0.700639,0
-0.79286,-0.294392,0.422408,-0.004748,-0.228078,-0.692329,1.15862,-0.224126,-0.275199,0.966883,0.371675,0.885959,-0.14853,-1.02706,-0.420183,-0.495072,1.28531,-0.403408,-0.550121,0.942638,-0.559929,0.611467,5.08418,-0.138902,0.700639,0
-0.79286,-0.294392,-1.99484,0.351317,-0.026981,0.829273,1.15862,0.327003,-0.275199,-1.46553,0.371675,-1.41192,0.864172,-0.023418,-0.420183,-1.09882,0.819616,0.069798,1.48878,-0.797617,0.530842,1.96029,-0.268335,-0.138902,0.700639,1
1.22289,-0.294392,0.520404,-0.776221,-0.429175,-0.692329,-0.443161,-0.775254,-0.275199,-0.249322,-1.08587,-0.645958,-1.16123,-1.02706,-0.420183,0.712421,-0.111766,-0.285106,1.6738,-0.797617,-0.559929,-0.737357,-0.677446,-0.138902,0.700639,1
-0.79286,-0.294392,-1.99484,1.59754,2.28564,1.59007,-1.24405,0.878131,1.376,-0.249322,1.10045,-1.41192,-1.16123,-1.02706,-0.420183,-1.09882,1.28531,0.779606,1.59979,-0.797617,-0.559929,1.96029,-0.083874,-0.138902,0.700639,1
1.22289,-0.294392,0.435474,0.173285,-0.026981,0.829273,0.357732,0.878131,1.376,0.966883,0.371675,0.885959,1.87687,-0.023418,-0.420183,1.31617,0.819616,0.128948,-0.805446,1.81277,1.23984,1.96029,-0.26852,-0.138902,-1.42251,0
-0.79286,-0.294392,0.455074,0.173285,0.274665,1.59007,1.15862,0.878131,-0.275199,0.966883,1.10045,0.885959,0.864172,-0.023418,-0.420183,0.712421,1.28531,1.07536,-0.553821,-0.797617,-0.559929,0.611467,-0.083874,-0.138902,0.700639,0
-0.79286,-0.294392,0.389743,1.0041,-0.026981,0.829273,1.15862,0.327003,-0.275199,0.35878,0.371675,0.885959,1.87687,-0.023418,-0.420183,1.31617,0.819616,0.483853,-0.583424,1.81277,1.29438,-0.737357,-0.26852,-0.138902,-1.42251,0
-0.79286,-0.294392,0.435474,-0.776221,-0.228078,-1.45313,-1.24405,-1.32638,-1.92639,-1.46553,-1.81465,-1.41192,-1.16123,-1.02706,-0.420183,1.31617,-0.577456,-0.344257,1.48878,0.072511,-0.014544,1.96029,0.454508,-0.138902,0.700639,1
2,1,38.5,54,20,0,1,2,2,3,4,1,2,2,5.9,0,2,42,6.3,0,0,1,3111,0,1,1
2,1,37.6,48,36,0,0,1,1,0,3,0,0,0,0,0,0,44,6.3,1,5,1,3111,0,1,1
1,1,37.7,44,28,0,4,3,2,5,4,4,1,1,0,3,5,45,70,3,2,1,3205,0,2,0
1,1,37,56,24,3,1,4,2,4,4,3,1,1,0,0,0,35,61,3,2,3,2205,2208,2,1
2,1,38,42,12,3,0,3,1,1,0,1,0,0,0,0,2,37,5.8,0,0,1,3111,0,2,1
1,1,0,60,40,3,0,1,1,0,4,0,3,2,0,0,5,42,72,0,0,1,3111,0,2,0
2,1,38.4,80,60,3,2,2,1,3,2,1,2,2,0,1,1,54,6.9,0,0,1,0,0,2,1
2,1,37.8,48,12,2,1,2,1,3,0,1,2,0,0,2,0,48,7.3,1,0,1,0,0,1,1
0,1,38,65,40,0,1,4,2,2,0,0,0,0,0,0,5,0,0,0,0,0,3111,3205,2,0
2,1,37.9,45,36,3,3,3,2,2,3,1,2,1,0,3,0,33,5.7,3,0,1,2205,0,1,0
2,1,39,84,12,3,1,5,1,2,4,2,1,2,7,0,4,62,5.9,2,2.2,2,2208,0,1,0
2,1,38.2,60,24,3,1,3,2,3,3,2,3,3,0,4,4,53,7.5,2,1.4,1,1124,0,1,1
1,1,0,140,0,0,0,4,2,5,4,4,1,1,0,0,5,30,69,0,0,2,6112,0,2,1
1,1,37.9,120,60,3,3,3,1,5,4,4,2,2,7.5,4,5,52,6.6,3,1.8,2,3205,0,1,0
2,1,38,72,36,1,1,3,1,3,0,2,2,1,0,3,5,38,6.8,2,2,1,3124,0,1,1
2,9,38,92,28,1,1,2,1,1,3,2,3,0,7.2,0,0,37,6.1,1,1.1,1,0,0,1,1
1,1,38.3,66,30,2,3,1,1,2,4,3,3,2,8.5,4,5,37,6,0,0,1,5111,0,2,0
2,1,37.5,48,24,3,1,1,1,2,1,0,1,1,0,3,2,43,6,1,2.8,1,7111,0,1,1
1,1,37.5,88,20,2,3,3,1,4,3,3,0,0,0,0,0,35,6.4,1,0,2,2205,0,2,0
2,9,0,150,60,4,4,4,2,5,4,4,0,0,0,0,0,0,0,0,0,2,1400,0,2,0
1,1,39.7,100,30,0,0,6,2,4,4,3,1,0,0,4,5,65,75,0,0,3,3205,0,2,0
1,1,38.3,80,0,3,3,4,2,5,4,3,2,1,0,4,4,45,7.5,2,4.6,1,3209,0,1,0
2,1,37.5,40,32,3,1,3,1,3,2,3,2,1,0,0,5,32,6.4,1,1.1,1,3124,0,1,0
1,1,38.4,84,30,3,1,5,2,4,3,3,2,3,6.5,4,4,47,7.5,3,0,2,6111,0,2,0
1,1,38.1,84,44,4,0,4,2,5,3,1,1,3,5,0,4,60,6.8,0,5.7,2,2209,0,1,0
2,1,38.7,52,0,1,1,1,1,1,3,1,0,0,0,1,3,4,74,0,0,1,0,0,2,1
2,1,38.1,44,40,2,1,3,1,3,3,1,0,0,0,1,3,35,6.8,0,0,1,0,0,2,1
2,1,38.4,52,20,2,1,3,1,1,3,2,2,1,0,3,5,41,63,1,1,1,0,0,2,1
1,1,38.2,60,0,1,0,3,1,2,1,1,1,1,0,4,4,43,6.2,2,3.9,1,2206,0,1,0
2,1,37.7,40,18,1,1,1,0,3,2,1,1,1,0,3,3,36,3.5,0,0,1,400,0,2,1
1,1,39.1,60,10,0,1,1,0,2,3,0,0,0,0,4,4,0,0,0,0,1,2113,0,2,0
2,1,37.8,48,16,1,1,1,1,0,1,1,2,1,0,4,3,43,7.5,0,0,1,0,0,2,1
1,1,39,120,0,4,3,5,2,2,4,3,2,3,8,0,0,65,8.2,3,4.6,1,5110,0,2,1
1,1,38.2,76,0,2,3,2,1,5,3,3,1,2,6,1,5,35,6.5,2,0.9,1,3205,0,1,0
2,1,38.3,88,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2300,0,2,1
1,1,38,80,30,3,3,3,1,0,0,0,0,0,6,0,0,48,8.3,0,4.3,1,2111,0,2,0
1,1,0,0,0,3,1,1,1,2,3,3,1,3,6,4,4,0,0,2,0,2,2113,0,1,0
1,1,37.6,40,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,2,2.1,1,31110,0,1,0
2,1,37.5,44,0,1,1,1,1,3,3,2,0,0,0,0,0,45,5.8,2,1.4,1,3111,0,1,1
2,1,38.2,42,16,1,1,3,1,1,3,1,0,0,0,1,0,35,60,1,1,1,0,0,2,1
2,1,38,56,44,3,3,3,0,0,1,1,2,1,0,4,0,47,70,2,1,1,0,0,2,1
2,1,38.3,45,20,3,3,2,2,2,4,1,2,0,0,4,0,0,0,0,0,1,0,0,2,1
1,1,0,48,96,1,1,3,1,0,4,1,2,1,0,1,4,42,8,1,0,1,2208,0,2,0
1,1,37.7,55,28,2,1,2,1,2,3,3,0,3,5,4,5,0,0,0,0,1,3209,0,2,0
2,1,36,100,20,4,3,6,2,2,4,3,1,1,0,4,5,74,5.7,2,2.5,3,3205,0,1,0
1,1,37.1,60,20,2,0,4,1,3,0,3,0,2,5,3,4,64,8.5,2,0,1,7111,0,1,0
2,1,37.1,114,40,3,0,3,2,2,2,1,0,0,0,0,3,32,0,3,6.5,1,400,0,2,1
1,1,38.1,72,30,3,3,3,1,4,4,3,2,1,0,3,5,37,56,3,1,1,4206,0,2,0
1,1,37,44,12,3,1,1,2,1,1,1,0,0,0,4,2,40,6.7,3,8,1,2208,0,2,0
1,1,38.6,48,20,3,1,1,1,4,3,1,0,0,0,3,0,37,75,0,0,1,3111,0,2,0
1,1,0,82,72,3,1,4,1,2,3,3,0,3,0,4,4,53,65,3,2,3,2209,3205,2,0
1,9,38.2,78,60,4,4,6,0,3,3,3,0,0,0,1,0,59,5.8,3,3.1,2,1400,0,1,0
2,1,37.8,60,16,1,1,3,1,2,3,2,1,2,0,3,0,41,73,0,0,3,4124,0,2,1
1,1,38.7,34,30,2,0,3,1,2,3,0,0,0,0,0,0,33,69,0,2,3,7113,0,2,0
1,1,0,36,12,1,1,1,1,1,2,1,1,1,0,1,5,44,0,0,0,1,31110,0,1,0
2,1,38.3,44,60,0,0,1,1,0,0,0,0,0,0,0,0,6.4,36,0,0,1,0,0,2,0
2,1,37.4,54,18,3,0,1,1,3,4,3,2,2,0,4,5,30,7.1,2,0,1,7111,0,1,0
1,1,0,0,0,4,3,0,2,2,4,1,0,0,0,0,0,54,76,3,2,1,8405,0,2,0
1,1,36.6,48,16,3,1,3,1,4,1,1,1,1,0,0,0,27,56,0,0,3,4206,0,2,0
1,1,38.5,90,0,1,1,3,1,3,3,3,2,3,2,4,5,47,79,0,0,1,6112,0,2,0
1,1,0,75,12,1,1,4,1,5,3,3,0,3,5.8,0,0,58,8.5,1,0,1,2209,0,1,0
2,1,38.2,42,0,3,1,1,1,1,1,2,2,1,0,3,2,35,5.9,2,0,1,3113,0,2,1
1,9,38.2,78,60,4,4,6,0,3,3,3,0,0,0,1,0,59,5.8,3,3.1,2,2205,0,1,0
2,1,38.6,60,30,1,1,3,1,4,2,2,1,1,0,0,0,40,6,1,0,1,3205,0,2,0
2,1,37.8,42,40,1,1,1,1,1,3,1,0,0,0,3,3,36,6.2,0,0,1,4124,0,2,1
1,1,38,60,12,1,1,2,1,2,1,1,1,1,0,1,4,44,65,3,2,3,2209,0,2,0
2,1,38,42,12,3,0,3,1,1,1,1,0,0,0,0,1,37,5.8,0,0,1,3111,0,2,1
2,1,37.6,88,36,3,1,1,1,3,3,2,1,3,1.5,0,0,44,6,0,0,2,2112,0,2,0
