@relation statlog-image

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute clase {0,1,2,3,4,5,6}

@data
1.60488,0.427645,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
-0.177007,1.28006,-0.35697,-0.19451,0.862676,-0.060551,0.697968,-0.087073,0.347904,0.338084,0.414321,0.274043,-0.372005,0.728487,-0.861236,0.398044,-0.571875,-0.458363,5
0.522039,-1.39895,-0.35697,-0.19451,-0.392976,-0.117646,-0.440818,-0.12978,2.34254,2.41209,2.21395,2.4037,-1.27367,1.06344,-0.524583,2.22307,-1.14626,-0.593599,1
-1.68475,1.15829,-0.35697,-0.19451,0.245142,-0.094934,0.020852,-0.089728,-0.141054,-0.137607,-0.09366,-0.199553,0.145971,0.200517,-0.486108,-0.117105,-0.428741,-0.417698,5
-0.300369,1.0713,-0.35697,-0.19451,-0.022456,-0.023497,2.06759,1.47377,-0.161427,-0.14395,-0.165134,-0.172054,0.289853,-0.15714,-0.024413,-0.176645,-0.77285,-0.703849,5
-0.012526,1.17568,-0.35697,-0.19451,0.595078,-0.066242,0.236298,-0.092559,0.594324,0.572758,0.702772,0.478759,-0.678953,1.21104,-1.37102,0.690566,-0.496178,-0.435234,5
-1.58881,0.827757,-0.35697,-0.19451,-0.145963,-0.104886,0.097797,-0.112251,0.232456,0.233432,0.299451,0.148769,-0.180162,0.637654,-0.89971,0.281553,-0.521005,-0.419214,5
-0.437437,-1.6425,-0.35697,-0.19451,-0.248884,-0.099889,-0.286928,-0.113407,2.39493,2.45966,2.265,2.46175,-1.35999,1.0975,-0.495727,2.27484,-1.1406,-0.604958,1
-0.12218,2.11508,-0.35697,-0.19451,0.14222,-0.101382,-0.040704,-0.114719,-0.541728,-0.549872,-0.685878,-0.355382,0.36659,-1.4061,2.01474,-0.557182,-0.183917,2.30432,6
-1.60251,-0.37258,-0.35697,-0.19451,-0.001871,-0.086015,-0.133038,-0.08469,-0.500981,-0.407165,-0.512297,-0.572319,1.25866,-0.486412,-0.438015,-0.54165,-0.16015,-0.054448,0
0.878415,-0.285599,-0.35697,-0.19451,0.286311,-0.111717,-0.440818,-0.127884,-0.24292,-0.267629,-0.20853,-0.257607,-0.026688,0.030204,-0.024413,-0.233596,-0.413849,-0.542664,4
1.12514,1.62798,-0.35697,-0.19451,-0.41356,-0.116737,-0.10226,-0.124742,-0.80561,-0.79406,-0.918171,-0.67315,0.759868,-1.41178,1.63,-0.826406,0.682052,2.16072,6
-1.1776,2.13247,2.41015,-0.19451,0.14222,-0.05455,-0.163816,-0.098796,-0.567922,-0.578414,-0.713958,-0.37677,0.36659,-1.44016,2.07245,-0.575303,-0.144778,2.28652,6
0.563159,1.0713,-0.35697,-0.19451,0.018713,-0.121713,-0.117649,-0.136587,0.449771,0.449078,0.529191,0.35043,-0.372005,0.8988,-1.1498,0.514535,-0.544671,-0.417457,5
0.713934,1.00172,-0.35697,-0.19451,0.88326,-0.08871,0.036241,-0.114909,0.617607,0.594957,0.723194,0.506258,-0.70773,1.21104,-1.34217,0.711276,-0.525166,-0.441112,5
-0.780106,0.201495,-0.35697,-0.19451,-0.392976,-0.116655,-0.579319,-0.135637,-0.80755,-0.822602,-0.775222,-0.822867,0.520064,-0.446672,0.235291,-0.808285,0.835268,-0.493498,4
1.11143,-0.320391,-0.35697,-0.19451,-0.598821,-0.125904,-0.502374,-0.137589,0.344024,0.366625,0.383689,0.270988,-0.074648,0.54682,-0.851617,0.36698,-0.656071,-0.407075,3
-1.62993,-0.7379,-0.35697,4.39036,0.821507,0.067596,0.913414,0.344554,-0.643594,-0.71795,-0.581219,-0.63954,-0.151386,-0.111723,0.341096,-0.611545,0.881535,-0.663716,2
-0.245541,-1.78167,-0.35697,-0.19451,-0.454731,-0.115793,-0.348484,-0.13323,2.3503,2.3677,2.24458,2.43425,-1.75327,1.22239,-0.312973,2.25413,-1.06378,-0.651946,1
1.75565,1.34964,-0.35697,-0.19451,0.409818,-0.067291,0.113186,-0.100456,0.181038,0.182691,0.222871,0.127381,-0.132201,0.427601,-0.591914,0.203892,-0.63976,-0.456188,5
0.028594,0.340664,-0.35697,-0.19451,-0.145963,-0.124583,-0.425429,-0.129843,-0.860909,-0.911397,-0.798196,-0.877865,0.241892,-0.287713,0.244909,-0.831583,2.13957,-0.578849,2
0.001181,-1.1728,-0.35697,-0.19451,0.286311,-0.046043,0.082408,-0.113407,-0.220607,-0.191519,-0.149818,-0.330938,0.443327,0.291351,-0.938185,-0.174056,-0.056735,-0.29574,0
0.426091,-1.59031,-0.35697,-0.19451,-0.413562,-0.123674,0.051629,-0.122475,2.59963,2.76728,2.34669,2.7123,-0.592624,0.444632,-0.159074,2.35768,-1.37462,-0.593954,1
1.0429,1.03651,-0.35697,-0.19451,-0.001872,-0.084567,-0.025315,-0.109755,0.408054,0.417365,0.48069,0.307653,-0.247307,0.81932,-1.14018,0.46535,-0.539502,-0.400569,5
-0.972001,0.044929,2.41015,-0.19451,0.32748,-0.067169,0.267076,-0.101494,-0.360309,-0.337397,-0.351479,-0.388992,0.50088,-0.236619,-0.101362,-0.378563,-0.530453,-0.392046,3
-1.61622,0.184098,-0.35697,-0.19451,-0.681158,-0.126895,-0.656264,-0.139857,-0.969566,-0.936767,-1.01262,-0.938975,1.086,-1.08251,0.745079,-1.04903,-1.38313,-0.473359,2
1.16626,0.514626,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
-1.08166,0.532022,2.41015,-0.19451,0.471571,0.055786,-0.225372,-0.119452,-0.80367,-0.660867,-0.90796,-0.80759,1.94929,-1.35501,0.341096,-0.826406,0.591452,0.878754,4
-0.42373,0.35806,-0.35697,-0.19451,-0.537067,-0.124665,-0.533152,-0.137337,-0.940462,-0.936767,-0.93604,-0.938975,0.798236,-0.741881,0.45652,-0.971373,2.51022,-0.473359,2
1.48151,1.28006,-0.35697,4.39036,0.739169,-0.06518,-0.117649,-0.118663,0.332382,0.32857,0.396452,0.25571,-0.30486,0.700101,-0.880473,0.379923,-0.579201,-0.440359,5
0.412385,0.062325,-0.35697,-0.19451,0.101051,-0.08919,3.5911,-0.069706,-0.013964,0.087553,-0.073238,-0.040669,0.932526,-0.406932,-0.245642,-0.096396,-0.973929,-0.20311,3
-0.670452,0.201495,-0.35697,-0.19451,-0.537067,-0.124665,-0.440818,-0.138093,-0.839565,-0.740149,-0.890092,-0.865644,1.58479,-1.02574,0.148723,-0.891123,0.818467,0.434125,0
-1.42433,1.61059,2.41015,-0.19451,0.718585,-0.111699,-0.440818,-0.132048,-0.536877,-0.562557,-0.693536,-0.318716,0.203524,-1.48558,2.31292,-0.526118,-0.000508,2.31161,6
-0.163301,-1.55552,-0.35697,-0.19451,0.039297,-0.101993,-0.440819,-0.125945,0.938729,0.918426,1.03207,0.836248,-0.947533,1.39271,-1.4095,1.02451,-0.647004,-0.462849,3
-1.65734,2.16726,-0.35697,-0.19451,0.533325,-0.08687,0.220909,-0.118763,-0.458295,-0.492789,-0.632272,-0.211775,0.059642,-1.53667,2.54377,-0.435514,-0.020772,2.30888,6
-1.41062,1.33225,-0.35697,-0.19451,0.368648,-0.073572,0.667189,-0.095579,0.462383,0.43005,0.570034,0.359596,-0.669361,1.0975,-1.18827,0.555954,-0.479747,-0.454766,5
0.659107,0.49723,-0.35697,-0.19451,-0.701743,-0.127308,-0.671653,-0.140171,-0.970536,-0.936767,-1.01517,-0.938975,1.09559,-1.09386,0.754698,-1.05162,-1.8698,0.881942,4
-0.053646,-0.198618,-0.35697,-0.19451,0.183389,-0.087861,-0.533152,-0.135429,-0.349637,-0.381795,-0.272346,-0.407325,-0.007503,0.228903,-0.380303,-0.298313,-0.075988,-0.46744,4
0.439798,-1.15541,-0.35697,-0.19451,-0.248886,-0.116737,-0.333096,-0.126065,2.29598,2.3233,2.19353,2.36703,-1.61898,1.19969,-0.409159,2.20236,-1.07232,-0.632415,1
-1.65734,1.14089,-0.35697,-0.19451,0.059882,-0.040675,2.57542,1.80836,-0.277846,-0.267629,-0.25703,-0.30955,0.318629,-0.089015,-0.168693,-0.282781,-0.680745,-0.477634,5
0.26161,-0.094241,-0.35697,-0.19451,-0.495898,-0.118719,-0.486985,-0.13337,-0.801729,-0.721121,-0.828828,-0.838144,1.38336,-0.838392,0.033299,-0.854882,0.601976,0.14777,0
1.30333,-1.08582,-0.35697,-0.19451,-0.598821,-0.124274,-0.517763,-0.135544,-0.790088,-0.806745,-0.739484,-0.825923,0.491288,-0.310422,0.033299,-0.772044,1.00302,-0.437809,4
1.09772,1.15829,-0.35697,-0.19451,-0.228301,-0.105051,-0.225372,-0.121063,0.325591,0.341255,0.378584,0.243488,-0.122609,0.620622,-0.928567,0.361802,-0.596141,-0.40425,5
1.33074,2.09768,2.41015,-0.19451,0.389233,-0.113021,-0.040704,-0.103582,-0.698893,-0.660867,-0.790538,-0.618151,0.913342,-1.18469,1.09135,-0.774632,-0.877806,2.38543,6
1.59117,0.236287,-0.35697,4.39036,0.88326,0.28934,0.390188,0.497459,-0.839565,-0.863828,-0.808406,-0.844255,0.462511,-0.480735,0.350714,-0.841938,1.79837,-0.537793,2
1.11143,-1.93824,-0.35697,-0.19451,0.265727,-0.094262,0.574856,-0.08307,-0.670758,-0.695751,-0.609298,-0.712871,0.318629,-0.140109,-0.082125,-0.64002,0.511944,-0.454002,4
1.0429,1.17568,-0.35697,-0.19451,-0.331222,-0.110359,0.143964,-0.122825,0.317829,0.338084,0.358162,0.246544,-0.074648,0.529789,-0.822761,0.341093,-0.648273,-0.411623,5
0.165662,1.01912,-0.35697,-0.19451,-0.022456,-0.041336,0.328632,0.016576,-0.05568,-0.039298,-0.029843,-0.101779,0.193931,0.126715,-0.409159,-0.052388,-0.618182,-0.413003,5
-0.780106,1.29745,-0.35697,4.39036,0.368649,-0.063082,0.174742,-0.09136,0.550667,0.531531,0.636403,0.460426,-0.6214,1.0237,-1.11132,0.62326,-0.593896,-0.454265,5
1.41298,1.01912,2.41015,-0.19451,-0.372392,-0.111955,-0.456207,-0.129026,-0.531056,-0.521331,-0.721616,-0.306494,0.520064,-1.70699,2.37063,-0.515763,0.076498,2.12207,6
-0.478557,0.184098,-0.35697,-0.19451,-0.557652,-0.126895,-0.41004,-0.137589,-0.915238,-0.908226,-0.90796,-0.920642,0.807828,-0.702141,0.37957,-0.942897,1.99111,-0.42078,4
1.52263,-0.807484,-0.35697,-0.19451,7.51146,0.217712,1.46742,0.002199,-0.111949,-0.074182,-0.149818,-0.101779,0.433735,-0.344484,0.148723,-0.174056,-0.88323,-0.492102,3
-1.45174,-1.05103,-0.35697,-0.19451,-0.2283,-0.092209,-0.086871,-0.087524,-0.422399,-0.375452,-0.377006,-0.517321,0.76946,-0.043598,-0.697719,-0.40445,0.089163,-0.235504,0
-0.930881,1.31485,-0.35697,-0.19451,0.718585,-0.068266,1.09808,-0.081224,0.469174,0.43005,0.575139,0.374873,-0.736506,1.09182,-1.11132,0.561131,-0.481308,-0.46712,5
-0.259248,-0.285599,-0.35697,-0.19451,-0.290054,-0.111252,-0.486985,-0.133002,-0.379712,-0.565729,-0.188108,-0.425657,-1.37918,0.966925,-0.255261,-0.212887,0.927022,-0.641751,2
-0.533384,1.28006,2.41015,4.39036,-0.104793,-0.094938,-0.317706,-0.121402,0.685518,0.667896,0.771694,0.591811,-0.717322,1.13724,-1.20751,0.760461,-0.620037,-0.456291,5
-1.54769,-1.1728,5.17726,-0.19451,-0.248885,-0.122683,-0.302317,-0.12279,-0.450533,-0.381795,-0.430612,-0.535654,0.990079,-0.236619,-0.591914,-0.458812,-0.018414,-0.167805,0
-1.19131,2.04549,-0.35697,-0.19451,0.059882,-0.114506,-0.240761,-0.115947,-0.595086,-0.625983,-0.693536,-0.440935,0.203524,-1.14495,1.7358,-0.629666,-0.118225,2.52828,6
0.755054,-0.459561,-0.35697,-0.19451,-0.351808,-0.119958,-0.394651,-0.128836,2.54919,2.67531,2.32627,2.66647,-0.928349,0.603591,-0.091744,2.33697,-1.30106,-0.636326,1
-1.20502,-0.355184,-0.35697,-0.19451,-0.04304,-0.079909,0.143964,-0.081992,-0.86964,-0.882856,-0.872223,-0.844255,0.587209,-0.730527,0.648893,-0.906655,1.63016,-0.734489,2
-0.862347,-0.00726,-0.35697,-0.19451,-0.537067,-0.122683,-0.533152,-0.138093,-0.818222,-0.721121,-0.862012,-0.850366,1.54642,-0.963288,0.081392,-0.875591,0.641759,0.339926,0
-0.012526,-0.181222,-0.35697,-0.19451,-0.557652,-0.118619,-0.594708,-0.134599,-0.945312,-0.936767,-0.951356,-0.935919,0.846197,-0.815683,0.533469,-0.986905,2.51022,-0.492034,2
1.70082,-0.633523,-0.35697,-0.19451,4.62963,7.1701,3.03709,0.914359,-0.140084,-0.131265,-0.108976,-0.184276,0.193931,0.092652,-0.351447,-0.132637,-0.501122,-0.420935,3
-1.61622,-1.55552,-0.35697,-0.19451,0.039298,-0.045052,-0.25615,-0.105598,-0.437921,-0.416679,-0.374453,-0.529543,0.54884,0.064267,-0.659244,-0.401861,0.172799,-0.297832,0
0.193076,-0.042052,-0.35697,-0.19451,-0.310638,-0.117976,-0.348484,-0.126002,-0.873521,-0.914569,-0.836486,-0.868699,0.337813,-0.46938,0.45652,-0.870414,2.10466,-0.639743,2
0.782468,0.49723,-0.35697,-0.19451,-0.41356,-0.105427,-0.440818,-0.121631,-0.950163,-0.927254,-0.976882,-0.929808,0.980487,-0.957611,0.639274,-1.01279,1.22055,-0.473359,4
0.30273,-0.946654,-0.35697,-0.19451,0.059882,-0.062478,-0.148427,-0.096592,-0.298219,-0.267629,-0.223846,-0.413436,0.520064,0.251611,-0.947804,-0.249128,0.078696,-0.277281,0
-0.12218,-1.2076,-0.35697,-0.19451,-0.475314,-0.117429,-0.194594,-0.124376,1.88075,1.82541,1.8821,1.91177,-2.03144,1.55167,-0.591914,1.88654,-0.852676,-0.629917,1
0.069715,-1.59031,-0.35697,-0.19451,-0.290054,-0.103961,-0.440818,-0.125945,0.587533,0.610813,0.613429,0.527646,-0.266491,0.654685,-0.841999,0.599962,-0.779172,-0.439727,3
-0.259248,1.21047,-0.35697,-0.19451,-0.310638,-0.106067,-0.425429,-0.129618,-0.592176,-0.603784,-0.726721,-0.413436,0.376182,-1.38339,1.96665,-0.606367,-0.166571,2.31209,6
-1.35579,-0.720504,-0.35697,-0.19451,-0.125378,-0.116737,-0.086871,-0.065608,-0.824043,-0.886027,-0.780327,-0.80759,0.107602,-0.384224,0.543088,-0.813463,1.82522,-0.704757,2
0.796175,0.514626,-0.35697,-0.19451,1.15086,0.146218,0.159353,-0.023036,-0.237099,-0.327883,-0.124292,-0.282051,-0.630992,0.558174,-0.312973,-0.148169,0.091334,-0.569355,3
-1.39691,0.097117,-0.35697,-0.19451,-0.516483,-0.125574,-0.56393,-0.137589,-0.956954,-0.936767,-0.979435,-0.938975,0.961302,-0.934902,0.620037,-1.01538,1.53688,-0.473359,2
1.08402,-0.129033,-0.35697,-0.19451,-0.310638,-0.099146,-0.379262,-0.115674,-0.913297,-0.927254,-0.89775,-0.90842,0.615985,-0.64537,0.475757,-0.932542,2.34124,-0.573456,2
1.49522,-1.13801,-0.35697,-0.19451,-0.269469,-0.118637,-0.394651,-0.131103,1.4694,1.27044,1.71363,1.35262,-3.00025,2.83469,-1.79425,1.71569,-0.341774,-0.571668,1
0.905829,0.72338,-0.35697,-0.19451,-0.578236,-0.123344,0.005463,-0.120775,-0.596057,-0.59427,-0.690984,-0.4776,0.50088,-1.12225,1.39915,-0.642609,-0.47639,2.56025,6
-1.05424,-0.668315,-0.35697,-0.19451,0.450987,0.172645,-0.10226,-0.023477,-0.857998,-0.898712,-0.810959,-0.865644,0.328221,-0.389901,0.331477,-0.844527,2.01013,-0.587994,2
1.26221,0.427645,-0.35697,-0.19451,0.059882,-0.070406,-0.379262,-0.131544,-0.208965,-0.324712,-0.060475,-0.272884,-0.880388,0.81932,-0.505346,-0.083452,0.249126,-0.566268,3
-1.13648,0.201495,-0.35697,-0.19451,-0.557652,-0.123922,-0.548541,-0.1374,-0.907476,-0.898712,-0.89775,-0.917586,0.81742,-0.679433,0.331477,-0.932542,1.85206,-0.394276,4
-0.684159,-1.12062,-0.35697,-0.19451,-0.310638,-0.110048,0.143964,-0.096781,-0.313741,-0.299342,-0.226398,-0.428713,0.385774,0.325413,-0.938185,-0.251717,0.142502,-0.306362,0
0.069715,-1.59031,-0.35697,-0.19451,-0.290054,-0.103961,-0.440818,-0.125945,0.587533,0.610813,0.613429,0.527646,-0.266491,0.654685,-0.841999,0.599962,-0.779172,-0.439727,3
1.42669,0.410249,-0.35697,4.39036,0.800922,0.186272,0.020852,-0.118445,-0.255532,-0.340568,-0.126844,-0.324827,-0.563847,0.649008,-0.534202,-0.150758,0.133643,-0.525174,3
-0.574504,-0.163825,-0.35697,-0.19451,-0.187131,-0.102119,-0.133038,-0.130032,-0.450533,-0.365939,-0.44848,-0.529543,1.13396,-0.355838,-0.534202,-0.476933,-0.13985,-0.094323,0
-1.23243,-0.476957,2.41015,-0.19451,0.080467,-0.104845,0.113186,-0.074614,-0.401055,-0.34374,-0.377006,-0.480656,0.846197,-0.168494,-0.563058,-0.40445,-0.119985,-0.203208,0
-0.231835,-0.842277,2.41015,-0.19451,-0.454729,-0.116797,2.40615,0.030115,2.08642,2.08545,2.04037,2.11954,-1.70531,1.40406,-0.668863,2.04704,-0.980701,-0.603488,1
-0.300369,-1.01624,-0.35697,-0.19451,-0.2283,-0.103147,-0.333095,-0.124684,0.604995,0.598128,0.682351,0.512369,-0.554255,1.01234,-1.15941,0.669856,-0.612535,-0.439389,3
0.919536,-1.45114,-0.35697,-0.19451,-0.248885,-0.122683,-0.302317,-0.131859,2.29404,2.32964,2.21395,2.33037,-1.54225,1.34729,-0.736193,2.22307,-1.05622,-0.587136,1
0.042301,1.26266,-0.35697,-0.19451,-0.084209,-0.099559,-0.148427,-0.074677,-0.456354,-0.489618,-0.588877,-0.260663,0.069234,-1.2585,2.06283,-0.476933,-0.269794,2.45917,6
1.20738,-0.650919,-0.35697,-0.19451,-0.392976,-0.123237,-0.56393,-0.134599,-0.521355,-0.559386,-0.44848,-0.566209,0.078826,0.05859,-0.178312,-0.476933,0.160252,-0.492265,4
0.412385,-0.755296,-0.35697,-0.19451,-0.331223,-0.123344,-0.271539,-0.128332,1.55284,1.41632,1.72639,1.45956,-2.50146,2.43162,-1.61149,1.72863,-0.516114,-0.560277,1
-1.13648,-1.1728,-0.35697,-0.19451,-0.310638,-0.106083,-0.302317,-0.112966,-0.374861,-0.334226,-0.320847,-0.474545,0.673538,0.052913,-0.765049,-0.347499,0.060509,-0.25659,0
-0.972001,-0.563938,-0.35697,-0.19451,-0.166547,-0.092952,-0.440818,-0.135826,-0.885163,-0.920911,-0.83138,-0.905365,0.395366,-0.367193,0.225672,-0.865236,2.26849,-0.533105,2
0.165662,0.688588,-0.35697,-0.19451,-0.166547,-0.1098,4.5606,-0.045959,0.058798,0.027299,0.077369,0.066272,-0.333636,0.172132,0.042918,0.056337,-0.622312,-0.668021,5
-0.889761,0.149306,-0.35697,-0.19451,-0.660574,-0.126647,-0.610097,-0.139668,-0.960835,-0.936767,-0.989646,-0.938975,0.999671,-0.980319,0.658511,-1.02574,2.02355,-0.473359,2
0.946949,0.949531,-0.35697,-0.19451,-0.248885,-0.103854,1.54436,0.073695,-0.088665,-0.090038,-0.052817,-0.129278,0.059642,0.166454,-0.341829,-0.075686,-0.569096,-0.479418,5
0.864709,0.166702,-0.35697,-0.19451,-0.578236,-0.121362,-0.533152,-0.138849,-0.795908,-0.698922,-0.836486,-0.832034,1.52724,-0.923548,0.033299,-0.854882,0.489193,0.283485,0
-0.903467,-0.059448,-0.35697,-0.19451,0.101051,-0.083022,-0.271539,-0.108378,-0.470907,-0.635497,-0.254478,-0.566209,-1.1106,1.05776,-0.678481,-0.280193,1.11416,-0.561926,2
-0.999415,-0.720504,-0.35697,-0.19451,0.51274,-0.116985,-0.302317,-0.131859,0.205292,0.249288,0.205002,0.160991,0.2323,0.166454,-0.514964,0.185771,-0.789665,-0.394014,3
-0.958295,-0.529145,2.41015,-0.19451,-0.392976,-0.120619,-0.286928,-0.109628,-0.891954,-0.920911,-0.849249,-0.905365,0.462511,-0.446672,0.293002,-0.883357,2.22845,-0.53109,2
0.165662,0.410249,2.41015,-0.19451,-0.125378,-0.098898,-0.10226,-0.092247,-0.257472,-0.350082,-0.126844,-0.321772,-0.630992,0.660362,-0.486108,-0.150758,0.180771,-0.544657,3
-1.20502,1.26266,-0.35697,-0.19451,-0.2283,-0.105051,-0.302317,-0.126288,-0.62031,-0.606955,-0.775222,-0.440935,0.625578,-1.54235,1.98589,-0.629666,0.014674,2.14819,6
1.60488,1.03651,-0.35697,-0.19451,-0.145963,-0.106417,-0.071482,-0.109597,-0.567922,-0.575242,-0.729274,-0.361493,0.395366,-1.54235,2.21673,-0.56236,-0.029123,2.22526,6
1.42669,1.24527,-0.35697,-0.19451,0.842091,-0.076515,0.467133,-0.101954,0.279023,0.274658,0.337741,0.209878,-0.266491,0.620622,-0.784287,0.320383,-0.598376,-0.446381,5
0.412385,0.288476,-0.35697,-0.19451,-0.537067,-0.124665,-0.486985,-0.13866,-0.839565,-0.749662,-0.887539,-0.859533,1.49846,-1.0087,0.206435,-0.896301,0.601204,0.374838,0
1.52263,-0.146429,-0.35697,-0.19451,0.924429,-0.04563,-0.548541,-0.138912,-0.584415,-0.632325,-0.504639,-0.627318,0.040457,0.052913,-0.130218,-0.533884,0.465302,-0.510393,4
-1.19131,-0.511749,2.41015,-0.19451,-0.187131,-0.10408,-0.425429,-0.12692,0.813579,0.807432,0.884012,0.726251,-0.717322,1.13724,-1.20751,0.874363,-0.699203,-0.456625,3
1.28962,0.149306,-0.35697,-0.19451,-0.166547,-0.112692,-0.363873,-0.127414,-0.047919,-0.093209,0.033974,-0.101779,-0.372005,0.50708,-0.486108,0.012329,-0.316004,-0.50738,3
-0.135887,0.566815,-0.35697,-0.19451,-0.557652,-0.118619,-0.379262,-0.129171,-0.335085,-0.44522,-0.417848,-0.126222,-0.726914,-0.827037,2.13017,-0.363031,-0.041897,2.72194,6
-0.684159,2.02809,-0.35697,-0.19451,0.203973,-0.083798,-0.086871,-0.117033,-0.416578,-0.451563,-0.604193,-0.153721,0.021273,-1.59345,2.67843,-0.386329,-0.042379,2.28974,6
-1.61622,-1.83386,-0.35697,-0.19451,-0.2283,-0.111039,-0.41004,-0.133811,2.66075,2.86876,2.37477,2.77341,-0.276083,0.274319,-0.18793,2.38616,-1.44778,-0.551152,1
-0.533384,-0.859673,2.41015,-0.19451,-0.207716,-0.092622,-0.486985,-0.137904,-0.383593,-0.31837,-0.351479,-0.480656,0.90375,-0.100369,-0.736193,-0.378563,-0.020528,-0.183633,0
-1.46545,0.253683,-0.35697,-0.19451,-0.372392,-0.114755,-0.440818,-0.13507,-0.820162,-0.727464,-0.864565,-0.847311,1.50805,-0.968965,0.129485,-0.880768,0.512367,0.324065,0
-0.643038,-0.424768,-0.35697,-0.19451,-0.104794,0.051491,0.174742,0.111039,-0.861879,-0.905055,-0.808406,-0.87481,0.309037,-0.350161,0.283384,-0.841938,2.11996,-0.577723,2
1.56376,-0.529145,-0.35697,-0.19451,0.574493,0.173636,-0.379262,-0.125498,-0.593146,-0.654524,-0.489323,-0.651761,-0.074648,0.206194,-0.274498,-0.518352,0.657482,-0.501248,4
0.837295,0.114514,-0.35697,-0.19451,-0.516483,-0.124583,-0.56393,-0.137589,-0.830834,-0.740149,-0.872223,-0.859533,1.49846,-0.957611,0.119867,-0.888535,0.70549,0.306648,0
-1.20502,0.114514,-0.35697,-0.19451,-0.41356,-0.105836,-0.317706,-0.123987,-0.92785,-0.905055,-0.94625,-0.917586,0.961302,-0.883808,0.533469,-0.981727,1.87755,-0.386276,4
-1.3695,0.549418,-0.35697,-0.19451,1.41846,2.09699,4.31438,2.43907,-0.595086,-0.565729,-0.586324,-0.627318,0.750275,-0.429641,-0.024413,-0.552005,0.960999,-0.281193,4
0.672814,-0.181222,-0.35697,-0.19451,0.224557,-0.104762,-0.394651,-0.124301,-0.138143,-0.239088,-0.009422,-0.193442,-0.803651,0.745518,-0.457252,-0.031678,0.064007,-0.566806,4
-0.382609,-1.05103,-0.35697,-0.19451,-0.434145,-0.117429,-0.579319,-0.136587,1.88269,1.80955,1.8821,1.93316,-2.19451,1.54031,-0.409159,1.88654,-0.832217,-0.659754,1
-1.62993,-1.2076,-0.35697,-0.19451,-0.475314,-0.124913,-0.41004,-0.130788,2.08836,2.17742,2.02761,2.05232,-0.88998,1.30755,-1.32293,2.0341,-1.07636,-0.463495,1
0.659107,-0.181222,-0.35697,-0.19451,-0.516483,-0.120619,-0.302317,-0.122034,2.5162,2.6214,2.33137,2.60841,-1.09142,0.830675,-0.312973,2.34215,-1.23849,-0.612588,1
0.069715,1.14089,2.41015,-0.19451,0.224557,-0.105385,-0.086871,-0.092391,0.565219,0.541045,0.669588,0.457371,-0.678953,1.15995,-1.28446,0.656913,-0.520819,-0.443373,5
0.590573,1.05391,-0.35697,-0.19451,1.02735,-0.09341,0.944191,-0.109387,0.293576,0.315885,0.332636,0.2221,-0.03628,0.501403,-0.813143,0.315206,-0.651298,-0.403717,5
1.28962,-0.755296,-0.35697,-0.19451,-0.228301,-0.119958,-0.486985,-0.124302,0.06947,0.100238,0.092685,0.011274,0.222708,0.211871,-0.582295,0.071869,-0.630412,-0.388103,3
-1.01312,0.305872,-0.35697,-0.19451,-0.495898,-0.124665,-0.610097,-0.138912,-0.952103,-0.927254,-0.97433,-0.938975,0.999671,-0.929225,0.571943,-1.0102,2.02355,-0.361294,4
0.179369,1.0713,-0.35697,-0.19451,0.430402,-0.060925,-0.133038,-0.103542,0.524473,0.493476,0.618534,0.435982,-0.70773,1.05776,-1.08246,0.605139,-0.564446,-0.469773,5
0.124542,1.17568,-0.35697,-0.19451,-0.187131,-0.098171,-0.271539,-0.12166,0.644772,0.626669,0.746168,0.533757,-0.688545,1.20536,-1.35179,0.734574,-0.542682,-0.438985,5
-1.52027,-0.111637,-0.35697,-0.19451,-0.578236,-0.124335,-0.517763,-0.138912,-0.819192,-0.756005,-0.841591,-0.844255,1.23947,-0.82136,0.148723,-0.875591,0.511402,0.005825,0
-0.245541,1.78455,-0.35697,-0.19451,-0.125378,-0.058266,0.313243,-0.096592,-0.764864,-0.771861,-0.864565,-0.630373,0.558433,-1.29256,1.63,-0.790164,0.437951,2.34402,6
0.234196,0.688588,-0.35697,-0.19451,-0.145963,-0.107735,4.22205,-0.085004,0.088873,0.062183,0.100343,0.099882,-0.314452,0.149423,0.062155,0.079635,-0.69167,-0.666421,5
-1.69846,1.14089,-0.35697,-0.19451,-0.187132,-0.116985,2.76009,1.29826,-0.352548,-0.334226,-0.341268,-0.379825,0.452919,-0.213911,-0.091744,-0.368208,-0.848832,-0.425055,5
-0.615625,-1.45114,-0.35697,-0.19451,-0.475314,-0.114506,-0.471596,-0.127041,1.92926,1.80955,1.94847,2.00038,-2.65493,1.71062,-0.236023,1.95385,-0.75705,-0.693568,1
